id;name;is_closed;url;review_count;categories;rating;coordinates;transactions;price;location;distance;neighborhood;borough
riykDqJw_NPGssLgqCeD-Q;Aunt Jake's;False;https://www.yelp.com/biz/aunt-jakes-new-york-4?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;304;['Italian', 'Wine Bars', 'Cocktail Bars'];4.4;{'latitude': 40.774587, 'longitude': -73.954513};['pickup', 'delivery'];Medium;{'address1': '1555 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1555 2nd Ave', 'New York, NY 10028']};9.717.309.943.071.210;Carnegie Hill;Manhattan
gu1gF8uZ_KvTzrL67hwH3g;Enzo Bruni La Pizza Gourmet;False;https://www.yelp.com/biz/enzo-bruni-la-pizza-gourmet-new-york-8?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;145;['Italian'];4.3;{'latitude': 40.783433, 'longitude': -73.947932};['pickup', 'delivery'];Medium;{'address1': '1827 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1827 2nd Ave', 'New York, NY 10128']};5.836.955.677.700.670;Carnegie Hill;Manhattan
yA6X0jOWMJW0FRewgyUy9Q;Gina La Fornarina;False;https://www.yelp.com/biz/gina-la-fornarina-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;113;['Italian'];3.2;{'latitude': 40.7839431762695, 'longitude': -73.9568481445312};['pickup', 'delivery'];Medium;{'address1': '26 E 91st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['26 E 91st St', 'New York, NY 10128']};17.230.461.921.551.200;Carnegie Hill;Manhattan
JliAIBARXi9uISzNG26DVw;Elio's;False;https://www.yelp.com/biz/elios-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;339;['Italian'];3.6;{'latitude': 40.7767632368091, 'longitude': -73.9526632086427};['delivery'];High;{'address1': '1621 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1621 2nd Ave', 'New York, NY 10028']};7.520.690.678.880.610;Carnegie Hill;Manhattan
R86cJxXMiXRyqzlF24esgg;Lexington Pizza Parlour;False;https://www.yelp.com/biz/lexington-pizza-parlour-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;291;['Italian', 'Pizza'];4.1;{'latitude': 40.789283, 'longitude': -73.9487429};['pickup', 'delivery'];Medium;{'address1': '1590 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1590 Lexington Ave', 'New York, NY 10029']};8.451.609.729.858.470;Carnegie Hill;Manhattan
vAMKgIUWCrYxjfhceCCNAQ;Sandro's;False;https://www.yelp.com/biz/sandros-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;119;['Italian'];4.1;{'latitude': 40.77724285598878, 'longitude': -73.95089684321964};['pickup', 'delivery'];High;{'address1': '322 East 86th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['322 East 86th St', 'New York, NY 10028']};754.997.972.461.067;Carnegie Hill;Manhattan
AoezuAP-QOH6JZZOmyzJLg;Marinara Pizza;False;https://www.yelp.com/biz/marinara-pizza-new-york-11?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;356;['Pizza', 'Italian'];3.8;{'latitude': 40.7826, 'longitude': -73.95351};['pickup', 'delivery'];Low;{'address1': '1376 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1376 Lexington Ave', 'New York, NY 10128']};14.013.372.276.318.100;Carnegie Hill;Manhattan
kzd10IXi3dTjoPw0TDj8tA;Osteria Nando;False;https://www.yelp.com/biz/osteria-nando-new-york-3?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;232;['Italian', 'Cocktail Bars', 'French'];4.2;{'latitude': 40.775666, 'longitude': -73.953649};['pickup', 'restaurant_reservation', 'delivery'];High;{'address1': '1589 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1589 2nd Ave', 'New York, NY 10028']};8.531.857.776.392.820;Carnegie Hill;Manhattan
1uOB_tWZwvI0_HakXfu5Jg;Nick's Pizza;False;https://www.yelp.com/biz/nicks-pizza-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;619;['Italian', 'Pizza'];3.9;{'latitude': 40.78272735790179, 'longitude': -73.9478073};['pickup', 'delivery'];Medium;{'address1': '1814 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1814 2nd Ave', 'New York, NY 10128']};6.039.336.225.769.670;Carnegie Hill;Manhattan
gU6_qALmeWysg2YXMzMrtw;Serafina;False;https://www.yelp.com/biz/serafina-new-york-34?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;446;['Italian', 'Pizza'];3.0;{'latitude': 40.776172, 'longitude': -73.96245};['pickup', 'delivery'];Medium;{'address1': '1022 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['1022 Madison Ave', 'New York, NY 10075']};10.117.470.836.811.500;Carnegie Hill;Manhattan
ezu7Ai6ADfHDYCklvuipWA;Arturo's;False;https://www.yelp.com/biz/arturos-new-york-5?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;111;['Italian'];4.2;{'latitude': 40.775478, 'longitude': -73.947847};['pickup'];High;{'address1': '1617 York Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1617 York Ave', 'New York, NY 10028']};1.055.373.993.444.250;Carnegie Hill;Manhattan
CygcAgexrpJGY8iWp7QqnA;Antonucci Cafe;False;https://www.yelp.com/biz/antonucci-cafe-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;202;['Italian', 'Cafes'];3.9;{'latitude': 40.77574, 'longitude': -73.95689};['pickup'];High;{'address1': '170 E 81st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['170 E 81st St', 'New York, NY 10028']};8.622.753.984.635.320;Carnegie Hill;Manhattan
FpgzHQMSNTTjagrKXxOw5A;San Matteo Pizzeria e Cucina;False;https://www.yelp.com/biz/san-matteo-pizzeria-e-cucina-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;440;['Pizza', 'Italian', 'Wine Bars'];3.7;{'latitude': 40.77468412081752, 'longitude': -73.9544499193399};['pickup', 'delivery'];Medium;{'address1': '1559 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1559 2nd Ave', 'New York, NY 10028']};9.593.036.001.285.470;Carnegie Hill;Manhattan
iV5yy8EbjsPoYWtjRhB61Q;Nica Trattoria;False;https://www.yelp.com/biz/nica-trattoria-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;174;['Italian', 'Wine Bars'];4.2;{'latitude': 40.7756431, 'longitude': -73.950783};['delivery'];High;{'address1': '354 E 84th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['354 E 84th St', 'New York, NY 10028']};9.208.897.551.164.670;Carnegie Hill;Manhattan
7lrqNMCmnC46t0sL4M5WPg;Delizia 92;False;https://www.yelp.com/biz/delizia-92-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;327;['Pizza', 'Italian', 'Caterers'];3.7;{'latitude': 40.78152, 'longitude': -73.94886};['pickup', 'delivery'];Low;{'address1': '1762 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1762 2nd Ave', 'New York, NY 10128']};5.658.567.591.484.330;Carnegie Hill;Manhattan
cpN0ixPR2l3QFA8Uf1BhCQ;Luna Rossa;False;https://www.yelp.com/biz/luna-rossa-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;157;['Italian', 'Wine Bars'];4.1;{'latitude': 40.776596, 'longitude': -73.950351};['pickup', 'delivery'];High;{'address1': '347 E 85th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['347 E 85th St', 'New York, NY 10028']};839.965.948.598.277;Carnegie Hill;Manhattan
RtqDRTkNRUmkIhe_MmosBQ;Tarallucci E Vino - Cooper Hewitt;False;https://www.yelp.com/biz/tarallucci-e-vino-cooper-hewitt-new-york-3?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;10;['Italian', 'Coffee & Tea', 'Wine Bars'];3.0;{'latitude': 40.78416, 'longitude': -73.9576};['pickup'];Medium;{'address1': '9 E 90th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['9 E 90th St', 'New York, NY 10128']};23.517.358.706.852.200;Carnegie Hill;Manhattan
DCiEo7qucPaEj7Gtdj1U9A;Sant Ambroeus Madison;False;https://www.yelp.com/biz/sant-ambroeus-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;560;['Italian', 'Coffee & Tea', 'Breakfast & Brunch'];3.8;{'latitude': 40.7754236, 'longitude': -73.9629935};['pickup', 'delivery'];High;{'address1': '1000 Madison Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['1000 Madison Ave', 'New York, NY 10075']};110.795.026.278.099;Carnegie Hill;Manhattan
Vm6_cXz8hbvZhot0m1aaRg;Italianissimo Ristorante;False;https://www.yelp.com/biz/italianissimo-ristorante-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;157;['Italian', 'Wine Bars'];4.0;{'latitude': 40.7765, 'longitude': -73.95197};['pickup', 'delivery'];High;{'address1': '307 E 84th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['307 E 84th St', 'New York, NY 10028']};791.854.728.026.512;Carnegie Hill;Manhattan
7S8g0G_Ndc3DS-kqsozq8Q;83 1/2;False;https://www.yelp.com/biz/83-1-2-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;248;['Italian'];4.1;{'latitude': 40.775354, 'longitude': -73.951216};['pickup', 'delivery'];High;{'address1': '345 E 83rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['345 E 83rd St', 'New York, NY 10028']};9.378.928.968.667.110;Carnegie Hill;Manhattan
mmJ72_R1HvpSz6a3l7jYnA;Tiramisu;False;https://www.yelp.com/biz/tiramisu-new-york-2?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;237;['Italian', 'Desserts', 'Pizza'];3.6;{'latitude': 40.77747, 'longitude': -73.95235};['pickup', 'delivery'];Medium;{'address1': '1643 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1643 2nd Ave', 'New York, NY 10028']};6.832.113.612.755.760;Carnegie Hill;Manhattan
C3UsLxRyuTM7bTKqs-R1qA;Sistina;False;https://www.yelp.com/biz/sistina-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;193;['Italian'];3.6;{'latitude': 40.777601, 'longitude': -73.961658};['delivery'];High;{'address1': '24 E 81st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['24 E 81st St', 'New York, NY 10028']};8.514.820.961.666.490;Carnegie Hill;Manhattan
oEjWa3AETzPQfM3S1wRiLA;Due;False;https://www.yelp.com/biz/due-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;103;['Italian'];3.8;{'latitude': 40.77466, 'longitude': -73.95724};['pickup', 'delivery'];High;{'address1': '1396 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10075', 'country': 'US', 'state': 'NY', 'display_address': ['1396 3rd Ave', 'New York, NY 10075']};9.778.357.472.446.390;Carnegie Hill;Manhattan
DKLbMLQHvggfIKw2jj6rnA;Felice 83;False;https://www.yelp.com/biz/felice-83-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;357;['Wine Bars', 'Tuscan'];3.6;{'latitude': 40.775049, 'longitude': -73.951078};['pickup', 'delivery'];High;{'address1': '1593 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1593 1st Ave', 'New York, NY 10028']};9.737.408.637.851.340;Carnegie Hill;Manhattan
01DAquyaFe54cYXT0SQYhA;Giovanni Venti Cinque;False;https://www.yelp.com/biz/giovanni-venti-cinque-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;83;['Italian'];3.2;{'latitude': 40.7791457515481, 'longitude': -73.9602393558197};['pickup', 'delivery'];Medium;{'address1': '25 E 83rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['25 E 83rd St', 'New York, NY 10028']};6.425.165.960.452.200;Carnegie Hill;Manhattan
bmRbx7Fa5zerZQXvS29CMw;Famous Famiglia Pizzeria;False;https://www.yelp.com/biz/famous-famiglia-pizzeria-new-york-6?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;108;['Pizza', 'Italian'];3.7;{'latitude': 40.7878304, 'longitude': -73.9539108};['pickup', 'delivery'];Low;{'address1': '1398 Madison Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1398 Madison Ave', 'New York, NY 10029']};5.157.433.627.245.630;Carnegie Hill;Manhattan
Njvg4CQH85zr_qCzTfC9Xg;Roma Pizza;False;https://www.yelp.com/biz/roma-pizza-new-york-4?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;413;['Pizza', 'Italian'];3.4;{'latitude': 40.77843, 'longitude': -73.94863};['pickup', 'delivery'];Low;{'address1': '1701 1st Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10128', 'country': 'US', 'state': 'NY', 'display_address': ['1701 1st Ave', 'New York, NY 10128']};7.612.800.353.798.290;Carnegie Hill;Manhattan
MlboKouxmGPxV2swgCh2AQ;Nicola's Restaurant;False;https://www.yelp.com/biz/nicolas-restaurant-new-york?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;105;['Italian'];3.0;{'latitude': 40.77781, 'longitude': -73.95625};['pickup'];High;{'address1': '146 E 84th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['146 E 84th St', 'New York, NY 10028']};633.015.515.366.333;Carnegie Hill;Manhattan
HiOFPwHJ6eRNv3y0U8XOVA;Roma Ristorante Italiano;False;https://www.yelp.com/biz/roma-ristorante-italiano-aberdeen?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;60;['Italian'];4.2;{'latitude': 45.463978, 'longitude': -98.48819};['pickup'];Medium;{'address1': '104 S Main St', 'address2': '', 'address3': '', 'city': 'Aberdeen', 'zip_code': '57401', 'country': 'US', 'state': 'SD', 'display_address': ['104 S Main St', 'Aberdeen, SD 57401']};3.853.171.989.441.910;Chelsea;Manhattan
x4WealiPVG-tzwzhe7nvpw;North Italia;False;https://www.yelp.com/biz/north-italia-houston?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;2450;['Pizza', 'Italian', 'Cocktail Bars'];4.3;{'latitude': 29.7485868638914, 'longitude': -95.4620253208921};['delivery'];Medium;{'address1': '1700 Post Oak Blvd', 'address2': 'Ste 190', 'address3': '', 'city': 'Houston', 'zip_code': '77056', 'country': 'US', 'state': 'TX', 'display_address': ['1700 Post Oak Blvd', 'Ste 190', 'Houston, TX 77056']};10.138.253.480.803.300;Chinatown;Manhattan
d74Hp1tlScYVTGKCB56fNA;Impero Italiano;False;https://www.yelp.com/biz/impero-italiano-houston?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;307;['Pizza', 'Italian', 'Desserts'];4.0;{'latitude': 29.772559, 'longitude': -95.590632};['delivery', 'pickup'];Medium;{'address1': '14028 Memorial Dr', 'address2': None, 'address3': '', 'city': 'Houston', 'zip_code': '77079', 'country': 'US', 'state': 'TX', 'display_address': ['14028 Memorial Dr', 'Houston, TX 77079']};8.457.168.131.650.470;Chinatown;Manhattan
CoonE0BMUPRGHqXWj-XzxQ;Lomonte's Italian Restaurant and Bar;False;https://www.yelp.com/biz/lomontes-italian-restaurant-and-bar-houston?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;342;['Italian', 'Gluten-Free'];4.3;{'latitude': 29.7827472686768, 'longitude': -95.642463684082};['restaurant_reservation', 'delivery', 'pickup'];Medium;{'address1': '14510 Grisby Rd', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77079', 'country': 'US', 'state': 'TX', 'display_address': ['14510 Grisby Rd', 'Houston, TX 77079']};12.294.927.318.186.500;Chinatown;Manhattan
f7xyoteyjQiYIZeOvFDf3g;Auntie Pasto's;False;https://www.yelp.com/biz/auntie-pastos-bellaire?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;343;['Italian'];4.1;{'latitude': 29.7054076, 'longitude': -95.4749189};['pickup', 'delivery'];Medium;{'address1': '5419 Bellaire Blvd', 'address2': '', 'address3': '', 'city': 'Bellaire', 'zip_code': '77401', 'country': 'US', 'state': 'TX', 'display_address': ['5419 Bellaire Blvd', 'Bellaire, TX 77401']};7.545.855.719.909.500;Chinatown;Manhattan
sQz8sc02VCw9yCEGwAGgPA;George's Pastaria;False;https://www.yelp.com/biz/georges-pastaria-houston?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;374;['Italian', 'Wine Bars'];4.1;{'latitude': 29.749389179017733, 'longitude': -95.60650102703434};['pickup'];Medium;{'address1': '1722 S Dairy Ashford Rd', 'address2': '', 'address3': '', 'city': 'Houston', 'zip_code': '77077', 'country': 'US', 'state': 'TX', 'display_address': ['1722 S Dairy Ashford Rd', 'Houston, TX 77077']};7.216.404.908.403.790;Chinatown;Manhattan
pYNLHlKSYggZxw2i3i9NDQ;Fornos of Italy;False;https://www.yelp.com/biz/fornos-of-italy-houston?adjust_creative=3St_XrQdTUSTQzgpC2-OKA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=3St_XrQdTUSTQzgpC2-OKA;228;['Italian', 'Wine Bars', 'Pizza'];3.7;{'latitude': 29.735799, 'longitude': -95.550298};['delivery', 'pickup'];Medium;{'address1': '10001 Westheimer Rd', 'address2': 'Ste 1202', 'address3': '', 'city': 'Houston', 'zip_code': '77042', 'country': 'US', 'state': 'TX', 'display_address': ['10001 Westheimer Rd', 'Ste 1202', 'Houston, TX 77042']};35.810.983.847.363.700;Chinatown;Manhattan
